img,box,obj,cls,loss
-23_-123_h,0.012589082,0.0019904259,0.0,0.014579508
24_-95_vh,0.008643931,0.0059323036,0.0,0.014576234
-1_153_vh,0.011787695,0.0027883148,0.0,0.0145760095
-4_-99_v,0.010015932,0.004557103,0.0,0.014573035
-27_-106_vh,0.009843224,0.004728449,0.0,0.014571672
11_-99_v,0.011952357,0.0026167685,0.0,0.014569126
-4_149_v,0.013319706,0.001244019,0.0,0.014563724
-2_-127_v,0.012693799,0.0018687327,0.0,0.014562532
-24_-127,0.009075684,0.0054847244,0.0,0.014560408
16_-103,0.011342685,0.003215648,0.0,0.014558333
-13_-114_v,0.008282254,0.0062571783,0.0,0.014539433
-12_-127_h,0.0100980615,0.0044412725,0.0,0.014539334
19_-128_vh,0.012451722,0.002086297,0.0,0.014538019
7_169,0.01133837,0.0031942548,0.0,0.014532625
-15_-108_v,0.012203589,0.0023274557,0.0,0.014531044
16_-118_h,0.008785448,0.005742217,0.0,0.014527665
-7_-116_vh,0.013412398,0.0011122847,0.0,0.014524683
12_-122_v,0.011083853,0.003435263,0.0,0.014519116
-10_-118_v,0.011060176,0.0034528915,0.0,0.014513068
-23_-119,0.009045691,0.0054623336,0.0,0.014508025
-12_177_vh,0.0114560975,0.003045227,0.0,0.014501324
-5_-101_v,0.009811098,0.0046896334,0.0,0.014500732
16_-100,0.01248955,0.0020104435,0.0,0.014499993
21_-122,0.011382703,0.0031167057,0.0,0.014499408
7_160_vh,0.009338043,0.005156673,0.0,0.014494715
-14_-107_vh,0.00860739,0.0058850804,0.0,0.014492471
-2_178_vh,0.011225825,0.0032622102,0.0,0.014488036
10_-106_v,0.010074978,0.004403196,0.0,0.014478173
6_172_vh,0.012346999,0.0021239598,0.0,0.014470959
17_-128_h,0.013435173,0.0010343094,0.0,0.014469482
-3_-111_v,0.012848179,0.0016200149,0.0,0.014468194
4_164_h,0.0130882105,0.0013797582,0.0,0.014467969
-11_-97_v,0.010640641,0.0038264198,0.0,0.014467061
3_164_h,0.0107120555,0.0037524696,0.0,0.0144645255
-10_-97_v,0.010161255,0.004282868,0.0,0.014444122
19_-130_v,0.011048871,0.0033947462,0.0,0.014443617
23_-109,0.011217892,0.0032175914,0.0,0.014435483
2_-129_h,0.012178552,0.0022506476,0.0,0.0144292
-8_-94_vh,0.011022196,0.003400582,0.0,0.014422778
-8_-94,0.01086574,0.0035547533,0.0,0.014420493
11_-110_h,0.012987358,0.0014305919,0.0,0.014417949
13_-102_v,0.01120351,0.0032079043,0.0,0.014411414
2_153,0.011910573,0.002487891,0.0,0.014398463
3_159_h,0.013018354,0.0013735992,0.0,0.014391953
3_172_v,0.012597402,0.0017906545,0.0,0.0143880565
-3_-121_h,0.01278244,0.0015985748,0.0,0.014381015
2_-93_vh,0.013197559,0.0011782327,0.0,0.014375792
-18_-127_h,0.013419402,0.0009483627,0.0,0.014367765
9_169_h,0.01099129,0.0033735535,0.0,0.014364844
-3_-122_vh,0.0126219485,0.0017380026,0.0,0.014359951
11_-99,0.011542797,0.0028055466,0.0,0.014348344
-22_-119_vh,0.011035109,0.0033103796,0.0,0.0143454885
23_-134,0.013296574,0.0010476183,0.0,0.014344193
16_-101_vh,0.010687287,0.003656287,0.0,0.014343574
7_-108_h,0.012358293,0.0019778102,0.0,0.014336104
29_-113_h,0.010686456,0.0036431425,0.0,0.014329599
